name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2-standard-128,n2,General-purpose,"128 vCPUs 512 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",128.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",2169248.0,2.33,88.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,183900.0,0.0,1.0,1.0,7.465216,0.982528,4360.776065536,3432.79872,2452.3328,717.24544,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2-standard-16,n2,General-purpose,"16 vCPUs 64 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",16.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",277010.0,0.72,616.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,28608.0,0.0,1.0,1.0,0.933152,0.122816,545.097008192,429.09984,306.5416,89.65568,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2-standard-2,n2,General-purpose,"2 vCPUs 8 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",2.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",34735.0,0.53,3672.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3576.0,0.0,1.0,1.0,0.116644,0.015352,68.137126024,53.63748,38.3177,11.20696,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2-standard-32,n2,General-purpose,"32 vCPUs 128 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",32.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",553662.0,0.77,312.0,128.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,57215.0,0.0,1.0,1.0,1.866304,0.245632,1090.194016384,858.19968,613.0832,179.31136,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2-standard-4,n2,General-purpose,"4 vCPUs 16 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",4.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",66884.0,0.61,2336.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,7152.0,0.0,1.0,1.0,0.233288,0.030704,136.274252048,107.27496,76.6354,22.41392,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2-standard-48,n2,General-purpose,"48 vCPUs 192 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",48.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",824915.0,1.18,216.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,85823.0,0.0,1.0,1.0,2.799456,0.368448,1635.291024576,1287.29952,919.6248,268.96704,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2-standard-64,n2,General-purpose,"64 vCPUs 256 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",64.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1091008.0,1.34,168.0,256.0,"","",128.0,524288.0,1.0,32.0,75.0,1.0,114430.0,0.0,1.0,1.0,3.732608,0.491264,2180.388032768,1716.39936,1226.1664,358.62272,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2-standard-8,n2,General-purpose,"8 vCPUs 32 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",8.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",138567.0,0.67,1592.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,14304.0,0.0,1.0,1.0,0.466576,0.061408,272.548504096,214.54992,153.2708,44.82784,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2-standard-80,n2,General-purpose,"80 vCPUs 320 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",80.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1365998.0,1.53,128.0,320.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,133183.0,0.0,1.0,1.0,4.66576,0.61408,2725.48504096,2145.4992,1532.708,448.2784,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2-standard-96,n2,General-purpose,"96 vCPUs 384 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",96.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1651980.0,0.93,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,159820.0,0.0,1.0,1.0,5.598912,0.736896,3270.582049152,2574.59904,1839.2496,537.93408,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highcpu-128,n2d,General-purpose,"128 vCPUs 128 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",128.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,4.795008,0.791296,2800.984743168,2204.90368,1575.02464,577.64608,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-highcpu-16,n2d,General-purpose,"16 vCPUs 16 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327122.0,1.22,628.0,16.0,"","",128.0,263168.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,0.599376,0.098912,350.123092896,275.61296,196.87808,72.20576,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-highcpu-2,n2d,General-purpose,"2 vCPUs 2 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41112.0,0.76,3696.0,2.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.074922,0.012364,43.765386612,34.45162,24.60976,9.02572,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highcpu-224,n2d,General-purpose,"224 vCPUs 224 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",224.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,8.391264,1.384768,4901.723300544,3858.58144,2756.29312,1010.88064,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-highcpu-32,n2d,General-purpose,"32 vCPUs 32 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",654523.0,0.82,320.0,32.0,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,1.198752,0.197824,700.246185792,551.22592,393.75616,144.41152,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highcpu-4,n2d,General-purpose,"4 vCPUs 4 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80173.0,0.93,2352.0,4.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.149844,0.024728,87.530773224,68.90324,49.21952,18.05144,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highcpu-48,n2d,General-purpose,"48 vCPUs 48 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",973067.0,2.52,216.0,48.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.798128,0.296736,1050.369278688,826.83888,590.63424,216.61728,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highcpu-64,n2d,General-purpose,"64 vCPUs 64 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1174712.0,4.22,160.0,64.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,2.397504,0.395648,1400.492371584,1102.45184,787.51232,288.82304,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highcpu-8,n2d,General-purpose,"8 vCPUs 8 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163935.0,0.83,1192.0,8.0,"","",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,1.0,1.0,0.299688,0.049456,175.061546448,137.80648,98.43904,36.10288,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highcpu-80,n2d,General-purpose,"80 vCPUs 80 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1478174.0,3.51,128.0,80.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,2.99688,0.49456,1750.61546448,1378.0648,984.3904,361.0288,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highcpu-96,n2d,General-purpose,"96 vCPUs 96 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1801312.0,4.94,112.0,96.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,3.596256,0.593472,2100.738557376,1653.67776,1181.26848,433.23456,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highmem-16,n2d,General-purpose,"16 vCPUs 128 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327341.0,1.29,632.0,128.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25283.0,0.0,1.0,1.0,1.0952,0.180896,639.7566992,503.55984,359.744,132.05408,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-highmem-2,n2d,General-purpose,"2 vCPUs 16 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41073.0,1.04,3682.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3160.0,0.0,1.0,1.0,0.1369,0.022612,79.9695874,62.94498,44.968,16.50676,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highmem-32,n2d,General-purpose,"32 vCPUs 256 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",652572.0,1.59,312.0,256.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50565.0,0.0,1.0,1.0,2.1904,0.361792,1279.5133984,1007.11968,719.488,264.10816,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highmem-4,n2d,General-purpose,"4 vCPUs 32 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80065.0,1.0,2344.0,32.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6321.0,0.0,1.0,1.0,0.2738,0.045224,159.9391748,125.88996,89.936,33.01352,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highmem-48,n2d,General-purpose,"48 vCPUs 384 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",975016.0,2.19,216.0,384.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75848.0,0.0,1.0,1.0,3.2856,0.542688,1919.2700976,1510.67952,1079.232,396.16224,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highmem-64,n2d,General-purpose,"64 vCPUs 512 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1198883.0,3.25,160.0,512.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101130.0,0.0,1.0,1.0,4.3808,0.723584,2559.0267968,2014.23936,1438.976,528.21632,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highmem-8,n2d,General-purpose,"8 vCPUs 64 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163486.0,1.36,1208.0,64.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12641.0,0.0,1.0,1.0,0.5476,0.090448,319.8783496,251.77992,179.872,66.02704,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highmem-80,n2d,General-purpose,"80 vCPUs 640 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1484925.0,2.95,128.0,640.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,121108.0,0.0,1.0,1.0,5.476,0.90448,3198.783496,2517.7992,1798.72,660.2704,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highmem-96,n2d,General-purpose,"96 vCPUs 768 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1794083.0,4.69,112.0,768.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145330.0,0.0,1.0,1.0,6.5712,1.085376,3838.5401952,3021.35904,2158.464,792.32448,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-standard-128,n2d,General-purpose,"128 vCPUs 512 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",2305562.0,4.48,144.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,185950.0,0.0,1.0,1.0,6.494976,1.072384,3794.014250496,2986.43584,2133.42208,782.84032,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-standard-16,n2d,General-purpose,"16 vCPUs 64 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327484.0,0.93,664.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25330.0,0.0,1.0,1.0,0.811872,0.134048,474.251781312,373.30448,266.67776,97.85504,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-standard-2,n2d,General-purpose,"2 vCPUs 8 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41092.0,0.94,3704.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3166.0,0.0,1.0,1.0,0.101484,0.016756,59.281472664,46.66306,33.33472,12.23188,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-standard-224,n2d,General-purpose,"224 vCPUs 896 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",3835775.0,1.46,104.0,896.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,272600.0,0.0,1.0,1.0,11.366208,1.876672,6639.524938368,5226.26272,3733.48864,1369.97056,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-standard-32,n2d,General-purpose,"32 vCPUs 128 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",651986.0,1.39,312.0,128.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50660.0,0.0,1.0,1.0,1.623744,0.268096,948.503562624,746.60896,533.35552,195.71008,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-standard-4,n2d,General-purpose,"4 vCPUs 16 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80098.0,1.29,2344.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6333.0,0.0,1.0,1.0,0.202968,0.033512,118.562945328,93.32612,66.66944,24.46376,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-standard-48,n2d,General-purpose,"48 vCPUs 192 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",967312.0,3.54,280.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75990.0,0.0,1.0,1.0,2.435616,0.402144,1422.755343936,1119.91344,800.03328,293.56512,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-standard-64,n2d,General-purpose,"64 vCPUs 256 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1162499.0,5.05,160.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101320.0,0.0,1.0,1.0,3.247488,0.536192,1897.007125248,1493.21792,1066.71104,391.42016,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-standard-8,n2d,General-purpose,"8 vCPUs 32 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163858.0,1.01,1256.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12665.0,0.0,1.0,1.0,0.405936,0.067024,237.125890656,186.65224,133.33888,48.92752,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-standard-80,n2d,General-purpose,"80 vCPUs 320 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1425708.0,4.12,128.0,320.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,120833.0,0.0,1.0,1.0,4.05936,0.67024,2371.25890656,1866.5224,1333.3888,489.2752,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-standard-96,n2d,General-purpose,"96 vCPUs 384 GB RAM",asia,asia-south2,Delhi,"Delhi, India",IN,29.0,529.0,0.0,28.7041,77.1025,75520.0,3.0,"asia-south2-a, asia-south2-b, asia-south2-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1768996.0,4.32,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145000.0,0.0,1.0,1.0,4.871232,0.804288,2845.510687872,2239.82688,1600.06656,587.13024,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
